"","bag_site","pop","t","bags_label","tags_label","length","width"
"1758","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E171",33,27
"1759","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E171",49,36
"1760","Lewisetta","S2-DEBY",3,"MVP-DEBY-2","E171",90,59
"1761","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E178",27,14
"1762","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E178",34,23
"1763","Lewisetta","S2-DEBY",3,"MVP-DEBY-2","E178",72,43
"1764","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E175-B297",27,17
"1765","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E175-B297",35,25
"1766","Lewisetta","S2-DEBY",3,"MVP-DEBY-2","E175-B297",77,51
"1767","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E182",37,26
"1768","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E182",50,37
"1769","Lewisetta","S2-DEBY",3,"MVP-DEBY-2","E182",81,49
"1770","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E195",30,17
"1771","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E195",37,27
"1772","Lewisetta","S2-DEBY",3,"MVP-DEBY-2","E195",87,55
"1773","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E186",21,19
"1774","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E186",28,26
"1775","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E185",30,21
"1776","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E185",40,31
"1777","Lewisetta","S2-DEBY",3,"MVP-DEBY-2","E185",67,46
"1778","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E187",36,22
"1779","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E187",47,32
"1780","Lewisetta","S2-DEBY",3,"MVP-DEBY-2","E187",77,47
"1781","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E188",45,33
"1782","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E188",51,44
"1783","Lewisetta","S2-DEBY",3,"MVP-DEBY-2","E188",76,57
"1784","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","E197",23,12
"1785","Lewisetta","S2-DEBY",2,"MVP-DEBY-2","E197",30,20
"1786","Lewisetta","S2-DEBY",3,"MVP-DEBY-2","E197",69,49
"1787","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",43,30
"1788","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",23,18
"1789","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",19,14
"1790","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",21,16
"1791","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",20,15
"1792","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",20,15
"1793","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",15,13
"1794","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",21,15
"1795","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",18,15
"1796","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",23,14
"1797","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",18,14
"1798","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",23,19
"1799","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",24,16
"1800","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",13,10
"1801","Lewisetta","S2-DEBY",1,"MVP-DEBY-2","DEBY-2-extra",13,10
"1802","Lewisetta","W4-VA",1,"MVP-JR-2","A106",23,20
"1803","Lewisetta","W4-VA",2,"MVP-JR-2","A106",31,26
"1804","Lewisetta","W4-VA",3,"MVP-JR-2","A106",53,47
"1805","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E218",33,25
"1806","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E218",33,26
"1807","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E219",34,22
"1808","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E219",34,25
"1809","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E219",36,25
"1810","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E220",27,20
"1811","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E220",34,24
"1812","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E220",60,39
"1813","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E221",31,20
"1814","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E221",37,23
"1815","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E221",58,42
"1816","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E222",35,25
"1817","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E222",41,32
"1818","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E222",73,40
"1819","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E223",30,27
"1820","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E223",30,26
"1821","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E223",36,36
"1822","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E224",31,29
"1823","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E224",42,32
"1824","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E224",60,49
"1825","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E225",43,30
"1826","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E225",50,32
"1827","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E225",97,65
"1828","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E226",33,25
"1829","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E226",35,28
"1830","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E227",36,23
"1831","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E227",38,24
"1832","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E227",50,35
"1833","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E228",29,18
"1834","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E228",36,25
"1835","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E228",68,45
"1836","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E229",37,24
"1837","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E229",42,26
"1838","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E229",74,52
"1839","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E230",30,17
"1840","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E230",34,21
"1841","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E230",49,33
"1842","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E231",34,24
"1843","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E231",40,26
"1844","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E231",57,41
"1845","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E232",37,25
"1846","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E232",41,31
"1847","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E232",54,36
"1848","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E233",31,24
"1849","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E233",35,36
"1850","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E233",36,31
"1851","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E234",49,31
"1852","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E234",61,41
"1853","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E234",84,54
"1854","Lewisetta","W5-NH",1,"MVP-NH-3","B005",26,18
"1855","Lewisetta","W5-NH",2,"MVP-NH-3","B005",33,23
"1856","Lewisetta","W5-NH",3,"MVP-NH-3","B005",63,40
"1857","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E235",36,25
"1858","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E235",39,25
"1859","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E235",44,36
"1860","Lewisetta","W5-NH",1,"MVP-NH-3","B006",34,23
"1861","Lewisetta","W5-NH",2,"MVP-NH-3","B006",35,25
"1862","Lewisetta","W5-NH",1,"MVP-NH-3","B007",28,20
"1863","Lewisetta","W5-NH",2,"MVP-NH-3","B007",36,28
"1864","Lewisetta","W5-NH",3,"MVP-NH-3","B007",44,33
"1865","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E236",33,18
"1866","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E236",39,21
"1867","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E236",60,32
"1868","Lewisetta","W5-NH",1,"MVP-NH-3","B008",29,21
"1869","Lewisetta","W5-NH",2,"MVP-NH-3","B008",31,23
"1870","Lewisetta","W5-NH",3,"MVP-NH-3","B008",55,39
"1871","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E237",48,38
"1872","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E237",52,36
"1873","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E237",81,54
"1874","Lewisetta","W5-NH",1,"MVP-NH-3","B009",25,19
"1875","Lewisetta","W5-NH",2,"MVP-NH-3","B009",30,27
"1876","Lewisetta","W5-NH",3,"MVP-NH-3","B009",33,25
"1877","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E238",44,27
"1878","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E238",49,29
"1879","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E238",72,42
"1880","Lewisetta","W5-NH",1,"MVP-NH-3","B010",35,22
"1881","Lewisetta","W5-NH",2,"MVP-NH-3","B010",37,23
"1882","Lewisetta","W5-NH",3,"MVP-NH-3","B010",40,29
"1883","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E239",58,36
"1884","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E239",59,35
"1885","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E239",80,48
"1886","Lewisetta","W5-NH",1,"MVP-NH-3","B011",31,24
"1887","Lewisetta","W5-NH",2,"MVP-NH-3","B011",38,29
"1888","Lewisetta","W5-NH",3,"MVP-NH-3","B011",56,43
"1889","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E240",40,23
"1890","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E240",47,28
"1891","Lewisetta","W5-NH",1,"MVP-NH-3","B012",38,25
"1892","Lewisetta","W5-NH",2,"MVP-NH-3","B012",40,28
"1893","Lewisetta","W5-NH",1,"MVP-NH-3","B013",29,21
"1894","Lewisetta","W5-NH",2,"MVP-NH-3","B013",32,23
"1895","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E241",47,24
"1896","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E241",50,27
"1897","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E241",60,36
"1898","Lewisetta","W5-NH",1,"MVP-NH-3","B014",24,18
"1899","Lewisetta","W5-NH",2,"MVP-NH-3","B014",26,19
"1900","Lewisetta","W5-NH",3,"MVP-NH-3","B014",49,37
"1901","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E242",39,21
"1902","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E242",40,22
"1903","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E242",67,36
"1904","Lewisetta","W5-NH",1,"MVP-NH-3","B015",37,21
"1905","Lewisetta","W5-NH",2,"MVP-NH-3","B015",42,25
"1906","Lewisetta","W5-NH",3,"MVP-NH-3","B015",41,26
"1907","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E243",42,20
"1908","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E243",47,26
"1909","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E243",55,35
"1910","Lewisetta","W5-NH",1,"MVP-NH-3","B016",29,21
"1911","Lewisetta","W5-NH",2,"MVP-NH-3","B016",38,28
"1912","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E244",33,21
"1913","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E244",36,25
"1914","Lewisetta","W5-NH",1,"MVP-NH-3","B017",25,15
"1915","Lewisetta","W5-NH",2,"MVP-NH-3","B017",27,16
"1916","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E245",39,23
"1917","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E245",39,26
"1918","Lewisetta","W5-NH",1,"MVP-NH-3","B018",32,21
"1919","Lewisetta","W5-NH",2,"MVP-NH-3","B018",35,27
"1920","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E246",37,26
"1921","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E246",40,31
"1922","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E246",69,45
"1923","Lewisetta","W5-NH",1,"MVP-NH-3","B019",25,20
"1924","Lewisetta","W5-NH",2,"MVP-NH-3","B019",30,24
"1925","Lewisetta","W5-NH",3,"MVP-NH-3","B019",26,20
"1926","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E247",42,28
"1927","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E247",48,33
"1928","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E247",49,31
"1929","Lewisetta","W5-NH",1,"MVP-NH-3","B020",28,21
"1930","Lewisetta","W5-NH",2,"MVP-NH-3","B020",32,26
"1931","Lewisetta","W5-NH",3,"MVP-NH-3","B020",36,30
"1932","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E248",42,26
"1933","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E248",45,31
"1934","Lewisetta","W5-NH",1,"MVP-NH-3","B021",36,28
"1935","Lewisetta","W5-NH",2,"MVP-NH-3","B021",41,30
"1936","Lewisetta","W5-NH",3,"MVP-NH-3","B021",63,40
"1937","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E249",42,32
"1938","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E249",47,35
"1939","Lewisetta","W5-NH",1,"MVP-NH-3","B022",25,18
"1940","Lewisetta","W5-NH",2,"MVP-NH-3","B022",27,20
"1941","Lewisetta","W5-NH",1,"MVP-NH-3","B023",29,20
"1942","Lewisetta","W5-NH",2,"MVP-NH-3","B023",31,21
"1943","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E250",42,26
"1944","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E250",44,28
"1945","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E250",48,40
"1946","Lewisetta","W5-NH",1,"MVP-NH-3","B024",28,21
"1947","Lewisetta","W5-NH",2,"MVP-NH-3","B024",30,24
"1948","Lewisetta","W5-NH",3,"MVP-NH-3","B024",41,33
"1949","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E251",19,15
"1950","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E251",22,17
"1951","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E251",25,23
"1952","Lewisetta","W5-NH",1,"MVP-NH-3","B025",27,23
"1953","Lewisetta","W5-NH",2,"MVP-NH-3","B025",36,28
"1954","Lewisetta","W5-NH",3,"MVP-NH-3","B025",30,21
"1955","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E252",44,27
"1956","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E252",50,34
"1957","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E252",71,51
"1958","Lewisetta","W5-NH",1,"MVP-NH-3","B026",23,17
"1959","Lewisetta","W5-NH",2,"MVP-NH-3","B026",27,20
"1960","Lewisetta","W5-NH",3,"MVP-NH-3","B026",33,27
"1961","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E253",49,31
"1962","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E253",55,34
"1963","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E253",88,48
"1964","Lewisetta","W5-NH",1,"MVP-NH-3","B027",26,18
"1965","Lewisetta","W5-NH",2,"MVP-NH-3","B027",33,27
"1966","Lewisetta","W5-NH",1,"MVP-NH-3","B028",20,13
"1967","Lewisetta","W5-NH",2,"MVP-NH-3","B028",24,17
"1968","Lewisetta","W5-NH",3,"MVP-NH-3","B028",26,19
"1969","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E254",51,33
"1970","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E254",53,35
"1971","Lewisetta","W5-NH",1,"MVP-NH-3","B029",18,14
"1972","Lewisetta","W5-NH",2,"MVP-NH-3","B029",20,15
"1973","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E255",20,14
"1974","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E255",22,17
"1975","Lewisetta","W5-NH",1,"MVP-NH-3","B030",26,22
"1976","Lewisetta","W5-NH",2,"MVP-NH-3","B030",28,24
"1977","Lewisetta","W5-NH",3,"MVP-NH-3","B030",27,23
"1978","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E257",50,26
"1979","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E257",55,27
"1980","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E257",69,38
"1981","Lewisetta","W5-NH",1,"MVP-NH-3","B031",25,16
"1982","Lewisetta","W5-NH",2,"MVP-NH-3","B031",27,18
"1983","Lewisetta","W5-NH",3,"MVP-NH-3","B031",35,26
"1984","Lewisetta","H1-HYBRIDMIX",1,"MVP-LARMIX-3","E258",44,25
"1985","Lewisetta","H1-HYBRIDMIX",2,"MVP-LARMIX-3","E258",46,26
"1986","Lewisetta","H1-HYBRIDMIX",3,"MVP-LARMIX-3","E258",49,29
"1987","Lewisetta","W5-NH",1,"MVP-NH-3","B032",21,15
"1988","Lewisetta","W5-NH",2,"MVP-NH-3","B032",21,16
"1989","Lewisetta","W5-NH",1,"MVP-NH-3","B033",25,18
"1990","Lewisetta","W5-NH",2,"MVP-NH-3","B033",26,20
"1991","Lewisetta","W5-NH",1,"MVP-NH-3","B034",26,20
"1992","Lewisetta","W5-NH",2,"MVP-NH-3","B034",30,24
"1993","Lewisetta","W5-NH",3,"MVP-NH-3","B034",43,36
"1994","Lewisetta","W5-NH",1,"MVP-NH-3","B035",32,18
"1995","Lewisetta","W5-NH",2,"MVP-NH-3","B035",39,26
"1996","Lewisetta","W5-NH",1,"MVP-NH-3","B036",25,18
"1997","Lewisetta","W5-NH",2,"MVP-NH-3","B036",27,20
"1998","Lewisetta","W5-NH",3,"MVP-NH-3","B036",45,29
"1999","Lewisetta","W5-NH",1,"MVP-NH-3","B037",30,19
"2000","Lewisetta","W5-NH",2,"MVP-NH-3","B037",31,21
"2001","Lewisetta","W5-NH",3,"MVP-NH-3","B037",22,16
"2002","Lewisetta","W5-NH",1,"MVP-NH-3","B038",28,21
"2003","Lewisetta","W5-NH",2,"MVP-NH-3","B038",33,26
"2004","Lewisetta","W5-NH",3,"MVP-NH-3","B038",50,36
"2005","Lewisetta","W5-NH",1,"MVP-NH-3","B039",24,17
"2006","Lewisetta","W5-NH",2,"MVP-NH-3","B039",26,18
"2007","Lewisetta","W6-ME",1,"MVP-ME-3","A211",48,31
"2008","Lewisetta","W6-ME",2,"MVP-ME-3","A211",53,32
"2009","Lewisetta","W5-NH",1,"MVP-NH-3","B040",28,18
"2010","Lewisetta","W5-NH",2,"MVP-NH-3","B040",29,19
"2011","Lewisetta","W5-NH",1,"MVP-NH-3","B041",24,16
"2012","Lewisetta","W5-NH",2,"MVP-NH-3","B041",26,21
"2013","Lewisetta","W5-NH",3,"MVP-NH-3","B041",31,29
"2014","Lewisetta","W6-ME",1,"MVP-ME-3","A212",27,19
"2015","Lewisetta","W6-ME",2,"MVP-ME-3","A212",26,19
"2016","Lewisetta","W6-ME",1,"MVP-ME-3","A213",44,25
"2017","Lewisetta","W6-ME",2,"MVP-ME-3","A213",53,31
"2018","Lewisetta","W5-NH",1,"MVP-NH-3","B042",30,17
"2019","Lewisetta","W5-NH",2,"MVP-NH-3","B042",30,25
"2020","Lewisetta","W5-NH",3,"MVP-NH-3","B042",35,22
"2021","Lewisetta","W6-ME",1,"MVP-ME-3","A214",24,17
"2022","Lewisetta","W6-ME",2,"MVP-ME-3","A214",32,23
"2023","Lewisetta","W6-ME",3,"MVP-ME-3","A214",45,41
"2024","Lewisetta","W5-NH",1,"MVP-NH-3","B043",28,18
"2025","Lewisetta","W5-NH",2,"MVP-NH-3","B043",34,23
"2026","Lewisetta","W5-NH",3,"MVP-NH-3","B043",30,22
"2027","Lewisetta","W6-ME",1,"MVP-ME-3","A215",30,17
"2028","Lewisetta","W6-ME",2,"MVP-ME-3","A215",34,17
"2029","Lewisetta","W6-ME",3,"MVP-ME-3","A215",49,28
"2030","Lewisetta","W5-NH",1,"MVP-NH-3","B044",25,15
"2031","Lewisetta","W5-NH",2,"MVP-NH-3","B044",26,16
"2032","Lewisetta","W5-NH",3,"MVP-NH-3","B044",24,15
"2033","Lewisetta","W6-ME",1,"MVP-ME-3","A216",33,20
"2034","Lewisetta","W6-ME",2,"MVP-ME-3","A216",35,22
"2035","Lewisetta","W6-ME",3,"MVP-ME-3","A216",42,32
"2036","Lewisetta","W5-NH",1,"MVP-NH-3","B045",25,16
"2037","Lewisetta","W5-NH",2,"MVP-NH-3","B045",31,23
"2038","Lewisetta","W5-NH",3,"MVP-NH-3","B045",44,31
"2039","Lewisetta","W6-ME",1,"MVP-ME-3","A217",34,24
"2040","Lewisetta","W6-ME",1,"MVP-ME-3","A218",40,33
"2041","Lewisetta","W6-ME",2,"MVP-ME-3","A218",39,33
"2042","Lewisetta","W6-ME",3,"MVP-ME-3","A218",39,30
"2043","Lewisetta","W5-NH",1,"MVP-NH-3","NH-3-extra",9,5
"2044","Lewisetta","W5-NH",1,"MVP-NH-3","NH-3-extra",13,10
"2045","Lewisetta","W5-NH",1,"MVP-NH-3","NH-3-extra",14,11
"2046","Lewisetta","W5-NH",1,"MVP-NH-3","NH-3-extra",8,5
"2047","Lewisetta","W5-NH",1,"MVP-NH-3","NH-3-extra",11,7
"2048","Lewisetta","W5-NH",1,"MVP-NH-3","NH-3-extra",10,5
"2049","Lewisetta","W5-NH",1,"MVP-NH-3","NH-3-extra",8,5
"2050","Lewisetta","W5-NH",1,"MVP-NH-3","NH-3-extra",13,9
"2051","Lewisetta","W5-NH",1,"MVP-NH-3","NH-3-extra",6,4
"2052","Lewisetta","W5-NH",1,"MVP-NH-3","NH-3-extra",11,8
"2053","Lewisetta","W5-NH",1,"MVP-NH-3","NH-3-extra",8,5
"2054","Lewisetta","W5-NH",1,"MVP-NH-3","NH-3-extra",14,10
"2055","Lewisetta","W6-ME",1,"MVP-ME-3","A219",32,22
"2056","Lewisetta","W6-ME",2,"MVP-ME-3","A219",36,32
"2057","Lewisetta","W6-ME",1,"MVP-ME-3","A220",43,27
"2058","Lewisetta","W6-ME",2,"MVP-ME-3","A220",51,36
"2059","Lewisetta","W6-ME",1,"MVP-ME-3","A221",23,15
"2060","Lewisetta","W6-ME",2,"MVP-ME-3","A221",28,21
"2061","Lewisetta","W6-ME",1,"MVP-ME-3","A222",38,23
"2062","Lewisetta","W6-ME",1,"MVP-ME-3","A223",23,15
"2063","Lewisetta","W6-ME",2,"MVP-ME-3","A223",25,18
"2064","Lewisetta","W6-ME",3,"MVP-ME-3","A223",52,41
"2065","Lewisetta","W6-ME",1,"MVP-ME-3","A224",38,24
"2066","Lewisetta","W6-ME",2,"MVP-ME-3","A224",47,29
"2067","Lewisetta","S1-LOLA",1,"MVP-LOLA-3","A252",41,32
"2068","Lewisetta","S1-LOLA",2,"MVP-LOLA-3","A252",49,35
"2069","Lewisetta","S1-LOLA",3,"MVP-LOLA-3","A252",81,47
"2070","Lewisetta","W6-ME",1,"MVP-ME-3","A225",16,11
"2071","Lewisetta","W6-ME",2,"MVP-ME-3","A225",17,15
"2072","Lewisetta","W6-ME",3,"MVP-ME-3","A225",38,33
"2073","Lewisetta","S1-LOLA",1,"MVP-LOLA-3","A253",50,37
"2074","Lewisetta","S1-LOLA",2,"MVP-LOLA-3","A253",61,40
"2075","Lewisetta","S1-LOLA",3,"MVP-LOLA-3","A253",85,53
"2076","Lewisetta","S1-LOLA",1,"MVP-LOLA-3","A254",37,25
"2077","Lewisetta","S1-LOLA",2,"MVP-LOLA-3","A254",41,23
"2078","Lewisetta","S1-LOLA",3,"MVP-LOLA-3","A254",81,41
"2079","Lewisetta","W6-ME",1,"MVP-ME-3","A226",27,18
"2080","Lewisetta","W6-ME",2,"MVP-ME-3","A226",35,21
"2081","Lewisetta","S1-LOLA",1,"MVP-LOLA-3","A255",32,22
"2082","Lewisetta","S1-LOLA",2,"MVP-LOLA-3","A255",37,27
"2083","Lewisetta","S1-LOLA",3,"MVP-LOLA-3","A255",77,56
"2084","Lewisetta","W6-ME",1,"MVP-ME-3","A227",34,26
"2085","Lewisetta","W6-ME",2,"MVP-ME-3","A227",40,30
"2086","Lewisetta","W6-ME",3,"MVP-ME-3","A227",63,52
"2087","Lewisetta","S1-LOLA",1,"MVP-LOLA-3","A256",47,29
"2088","Lewisetta","S1-LOLA",2,"MVP-LOLA-3","A256",55,40
"2089","Lewisetta","S1-LOLA",3,"MVP-LOLA-3","A256",89,55
"2090","Lewisetta","W6-ME",1,"MVP-ME-3","A228",29,16
"2091","Lewisetta","W6-ME",2,"MVP-ME-3","A228",35,24
"2092","Lewisetta","S1-LOLA",1,"MVP-LOLA-3","A257",29,22
"2093","Lewisetta","S1-LOLA",2,"MVP-LOLA-3","A257",35,24
"2094","Lewisetta","S1-LOLA",3,"MVP-LOLA-3","A257",64,47
"2095","Lewisetta","W6-ME",1,"MVP-ME-3","A229",30,19
"2096","Lewisetta","S1-LOLA",1,"MVP-LOLA-3","A258",45,27
"2097","Lewisetta","S1-LOLA",2,"MVP-LOLA-3","A258",50,28
"2098","Lewisetta","S1-LOLA",3,"MVP-LOLA-3","A258",89,47
"2099","Lewisetta","W6-ME",1,"MVP-ME-3","A230",28,20
"2100","Lewisetta","S1-LOLA",1,"MVP-LOLA-3","A259",40,24
"2101","Lewisetta","S1-LOLA",2,"MVP-LOLA-3","A259",43,25
