"","popsite","bag_site","pop","t","bags_label","tags_label","length","width","letters"
"1","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A155",71,48,"b"
"2","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A128",70,46,"b"
"3","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A139",64,39,"b"
"4","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A146",75,46,"b"
"5","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A125",78,56,"b"
"6","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A161",75,50,"b"
"7","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A001",70,44,"b"
"8","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E179",82,51,"b"
"9","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E190",74,51,"b"
"10","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A157",75,49,"b"
"11","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E183",54,41,"b"
"12","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A023",78,55,"b"
"13","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A035",108,54,"b"
"14","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A160",78,54,"b"
"15","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A138",70,51,"b"
"16","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A143",64,51,"b"
"17","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E187",77,47,"b"
"18","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A156",62,40,"b"
"19","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A008",95,45,"b"
"20","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A152",73,48,"b"
"21","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A137-B292",54,43,"b"
"22","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A025",80,55,"b"
"23","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A000",105,65,"b"
"24","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E159",52,40,"b"
"25","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A010",76,45,"b"
"26","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A153-B294",62,36,"b"
"27","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A006",70,43,"b"
"28","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A005",35,28,"b"
"29","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E175-B297",77,51,"b"
"30","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A121",75,53,"b"
"31","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A012",68,50,"b"
"32","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E172",87,51,"b"
"33","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E167",45,38,"b"
"34","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E182",81,49,"b"
"35","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A002",81,50,"b"
"36","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A037",66,42,"b"
"37","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A013",71,45,"b"
"38","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E174-B298",82,58,"b"
"39","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E194",65,49,"b"
"40","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A140",62,45,"b"
"41","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E171",90,59,"b"
"42","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A036",40,29,"b"
"43","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A011",73,44,"b"
"44","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A130",57,43,"b"
"45","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E185",67,46,"b"
"46","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E178",72,43,"b"
"47","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A026",85,59,"b"
"48","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A016",71,53,"b"
"49","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E196",86,56,"b"
"50","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E181",49,35,"b"
"51","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A148",56,42,"b"
"52","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A031",82,53,"b"
"53","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E195",87,55,"b"
"54","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A151",53,35,"b"
"55","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A141-B293",59,41,"b"
"56","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E176",67,48,"b"
"57","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A150",62,50,"b"
"58","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A145",40,20,"b"
"59","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A026",67,46,"b"
"60","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A003",62,42,"b"
"61","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A040",81,51,"b"
"62","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E197",69,49,"b"
"63","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E157",49,28,"b"
"64","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E173",75,50,"b"
"65","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E180",86,52,"b"
"66","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A022",74,45,"b"
"67","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A007",73,61,"b"
"68","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A145",25,20,"b"
"69","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A129",62,41,"b"
"70","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A033",84,51,"b"
"71","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A136",85,51,"b"
"72","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A024",76,51,"b"
"73","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A038",51,45,"b"
"74","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A131",52,41,"b"
"75","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E169",79,45,"b"
"76","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A020",77,49,"b"
"77","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E164",70,48,"b"
"78","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A126",71,46,"b"
"79","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A018",95,56,"b"
"80","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A028",95,54,"b"
"81","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A149",71,51,"b"
"82","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A015",93,57,"b"
"83","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E170",91,57,"b"
"84","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E168",69,50,"b"
"85","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A135",40,30,"b"
"86","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A004",85,46,"b"
"87","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A122",53,38,"b"
"88","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E189",79,41,"b"
"89","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A159",80,40,"b"
"90","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A029",64,50,"b"
"91","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A027",105,58,"b"
"92","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A032",75,50,"b"
"93","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A009",81,55,"b"
"94","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E188",76,57,"b"
"95","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E161",77,56,"b"
"96","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E193",76,58,"b"
"97","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A034",44,26,"b"
"98","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A154",85,53,"b"
"99","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A021",65,52,"b"
"100","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A142",72,51,"b"
"101","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E160",65,46,"b"
"102","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A132",67,47,"b"
"103","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-2","E158",66,46,"b"
"104","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A147",68,53,"b"
"105","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-3","A014",59,54,"b"
"106","Lewisetta:DEBY","Lewisetta","S2-DEBY","3","MVP-DEBY-1","A145",60,45,"b"
"107","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E081",68,45,"cdef"
"108","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E043",67,41,"cdef"
"109","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E117",66,38,"cdef"
"110","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E106",86,51,"cdef"
"111","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E082",46,32,"cdef"
"112","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","B433",73,44,"cdef"
"113","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","2152-B289",71,43,"cdef"
"114","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E073",56,33,"cdef"
"115","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E092",57,46,"cdef"
"116","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","2146",76,47,"cdef"
"117","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","2149",62,38,"cdef"
"118","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","B435",82,41,"cdef"
"119","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E054",67,46,"cdef"
"120","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","D773",75,49,"cdef"
"121","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","B382",61,46,"cdef"
"122","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","B432",75,50,"cdef"
"123","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E064",69,46,"cdef"
"124","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E066",65,48,"cdef"
"125","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E083",55,37,"cdef"
"126","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E102",67,40,"cdef"
"127","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E103",64,45,"cdef"
"128","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","2157",63,39,"cdef"
"129","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E089",73,40,"cdef"
"130","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E072",58,39,"cdef"
"131","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","2139",60,44,"cdef"
"132","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E087",33,25,"cdef"
"133","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E053",73,41,"cdef"
"134","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E118",60,44,"cdef"
"135","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","B388",42,29,"cdef"
"136","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E086",60,57,"cdef"
"137","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E124",80,47,"cdef"
"138","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","D790",75,42,"cdef"
"139","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E075-B295",71,37,"cdef"
"140","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E099",46,31,"cdef"
"141","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E063",65,40,"cdef"
"142","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","D789",66,44,"cdef"
"143","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","D791",72,52,"cdef"
"144","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E045",61,38,"cdef"
"145","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","D787",67,59,"cdef"
"146","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","2168-B291",32,17,"cdef"
"147","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E048",56,33,"cdef"
"148","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","B386",56,39,"cdef"
"149","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E112",51,34,"cdef"
"150","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E050",62,41,"cdef"
"151","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","B383",79,47,"cdef"
"152","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E132",63,45,"cdef"
"153","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E061",63,44,"cdef"
"154","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E058",62,41,"cdef"
"155","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","2002",61,43,"cdef"
"156","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E067",39,25,"cdef"
"157","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E057",65,40,"cdef"
"158","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","B387",80,42,"cdef"
"159","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E042",25,18,"cdef"
"160","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","D792",84,60,"cdef"
"161","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E126",65,40,"cdef"
"162","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","B431",69,62,"cdef"
"163","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E094",78,43,"cdef"
"164","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E046",49,28,"cdef"
"165","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","2150",62,58,"cdef"
"166","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E062",66,51,"cdef"
"167","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E085",41,34,"cdef"
"168","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E070",73,43,"cdef"
"169","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E123",75,43,"cdef"
"170","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E044",75,47,"cdef"
"171","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E056",68,42,"cdef"
"172","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","B389",66,42,"cdef"
"173","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","2141",55,38,"cdef"
"174","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E131",60,31,"cdef"
"175","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","2138",75,51,"cdef"
"176","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E047",72,48,"cdef"
"177","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E090",77,42,"cdef"
"178","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","2155",41,29,"cdef"
"179","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","D788",69,53,"cdef"
"180","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E111",63,42,"cdef"
"181","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E105",48,27,"cdef"
"182","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","2167",62,44,"cdef"
"183","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E077",66,44,"cdef"
"184","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E052",62,37,"cdef"
"185","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E121",82,46,"cdef"
"186","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E076-B296",47,38,"cdef"
"187","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E065",71,44,"cdef"
"188","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E071",73,38,"cdef"
"189","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","B385",66,38,"cdef"
"190","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","2003",54,40,"cdef"
"191","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E113",58,35,"cdef"
"192","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E119",54,37,"cdef"
"193","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E078",63,47,"cdef"
"194","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E074",61,31,"cdef"
"195","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E060",72,47,"cdef"
"196","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E100",27,19,"cdef"
"197","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E114",64,37,"cdef"
"198","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E051",75,49,"cdef"
"199","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","2143-B290",61,33,"cdef"
"200","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E068",68,42,"cdef"
"201","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","2001",71,47,"cdef"
"202","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E055",68,30,"cdef"
"203","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E080",62,38,"cdef"
"204","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","B384",71,40,"cdef"
"205","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-2","E069",72,38,"cdef"
"206","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","2153",52,42,"cdef"
"207","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E098",67,45,"cdef"
"208","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-1","2137-B288",35,28,"cdef"
"209","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E122",64,43,"cdef"
"210","Lewisetta:FL","Lewisetta","W3-FL","3","MVP-FL-3","E120",65,47,"cdef"
"211","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-1","A396",67,49,"bcde"
"212","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-1","A390",71,44,"bcde"
"213","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-1","A387",85,65,"bcde"
"214","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-3","E220",60,39,"bcde"
"215","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-1","A373",78,53,"bcde"
"216","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-2","A301",92,54,"bcde"
"217","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-3","E224",60,49,"bcde"
"218","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-3","E231",57,41,"bcde"
"219","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-3","E258",49,29,"bcde"
"220","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-1","A391",79,56,"bcde"
"221","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-1","A377",66,41,"bcde"
"222","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-2","A326",76,40,"bcde"
"223","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-2","A303",68,51,"bcde"
"224","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-3","E241",60,36,"bcde"
"225","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-1","A386",77,54,"bcde"
"226","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-1","A389",72,39,"bcde"
"227","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-2","A323",73,31,"bcde"
"228","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-3","E230",49,33,"bcde"
"229","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-3","E232",54,36,"bcde"
"230","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-2","A316",70,49,"bcde"
"231","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-1","A410",78,53,"bcde"
"232","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-3","E257",69,38,"bcde"
"233","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-1","A394",75,56,"bcde"
"234","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-2","A321",71,44,"bcde"
"235","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-1","A401",75,45,"bcde"
"236","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-2","A295",67,42,"bcde"
"237","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-2","A319",54,36,"bcde"
"238","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-2","A330",52,33,"bcde"
"239","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-1","A400",60,38,"bcde"
"240","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-1","A388",45,32,"bcde"
"241","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-2","A302",81,51,"bcde"
"242","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-3","E243",55,35,"bcde"
"243","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-3","E242",67,36,"bcde"
"244","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-1","A384",65,47,"bcde"
"245","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-2","A325",56,35,"bcde"
"246","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-1","A397",72,46,"bcde"
"247","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-3","E228",68,45,"bcde"
"248","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-3","E238",72,42,"bcde"
"249","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-1","A374",78,52,"bcde"
"250","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-3","E247",49,31,"bcde"
"251","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-1","A383",77,49,"bcde"
"252","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-1","A376",73,45,"bcde"
"253","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-1","A382",83,52,"bcde"
"254","Lewisetta:HYBRIDMIX","Lewisetta","H1-HYBRIDMIX","3","MVP-LARMIX-2","A300",32,20,"bcde"
